filename,h2b_id,diffusion_coef
20220217_aa4_cell12-before_crop.mldatx_tracked - Copie.trxyt,4,0.033080344803065424
20220217_aa4_cell12-before_crop.mldatx_tracked - Copie.trxyt,8,0.0746130558770002
,,0.001884310312500003
20220217_aa4_cell12-before_crop.mldatx_tracked - Copie.trxyt,9,0.17373073618899962
,,0.023942927215502063
,,0.08031482501848902
20220217_aa4_cell12-before_crop.mldatx_tracked - Copie.trxyt,11,0.051777127635999995
20220217_aa4_cell12-before_crop.mldatx_tracked - Copie.trxyt,13,0.40928945450624826
,,1.2445092489592005
20220217_aa4_cell12-before_crop.mldatx_tracked - Copie.trxyt,14,0.10274252847043579
,,0.34993725753990057
,,0.4668431411528074
20220217_aa4_cell12-before_crop.mldatx_tracked - Copie.trxyt,16,0.03821950032124983
20220217_aa4_cell12-before_crop.mldatx_tracked - Copie.trxyt,17,0.03490642934099814
,,0.13530159930625055
,,0.2612242855122506
20220217_aa4_cell12-before_crop.mldatx_tracked - Copie.trxyt,18,1.06619223070571
,,0.1312396079012135
,,0.004248598042423321
,,0.058439600828010314
,,0.16291994790252504
,,0.06285755651530414
,,0.007768801988821954
,,0.36271104903670254
,,0.21513018785641225
20220217_aa4_cell12-before_crop.mldatx_tracked - Copie.trxyt,19,0.10142436390324996
20220217_aa4_cell12-before_crop.mldatx_tracked - Copie.trxyt,22,0.5819845419353231
,,0.06548172003663964
,,0.2652696461122888
20220217_aa4_cell12-before_crop.mldatx_tracked - Copie.trxyt,23,0.02861831359025028
,,0.06480775204249965
,,0.01444113258724975
20220217_aa4_cell12-before_crop.mldatx_tracked - Copie.trxyt,26,0.17287425646250001
,,0.2577164749699996
,,0.27099283599624924
20220217_aa4_cell12-before_crop.mldatx_tracked - Copie.trxyt,32,0.1453879562612488
,,0.05288003598800053
,,0.09385438176624979
,,0.037691922602499976
20220217_aa4_cell12-before_crop.mldatx_tracked - Copie.trxyt,33,0.06891281293724788
20220217_aa4_cell12-before_crop.mldatx_tracked - Copie.trxyt,38,0.2670986603840032
,,0.19546152579224835
,,0.06083961574525067
,,0.5686086055810009
,,0.04445644295525018
,,0.6124471420972468
,,0.5857272785972497
,,0.20042173000100072
20220217_aa4_cell12-before_crop.mldatx_tracked - Copie.trxyt,40,0.36786178002499825
20220217_aa4_cell12-before_crop.mldatx_tracked - Copie.trxyt,41,0.04623681236302332
,,0.03780672250576026
,,0.2731643146725056
,,0.05390676943122399
,,0.2720420831812493
,,0.11639828862682143
20220217_aa4_cell12-before_crop.mldatx_tracked - Copie.trxyt,42,0.2418676622244994
,,0.009132252675250052
,,0.13011160791250076
,,0.08970821401724971
,,0.20078043845424925
,,0.1350284148124997
,,0.06134112437725047
,,0.08399938069224988
,,0.11046475256224936
,,0.038792211871999924
,,0.02436250096524991
,,0.023885016484500112
,,0.14923240208125152
,,0.009082932488500086
,,0.08249526193624981
,,0.0022277726600000406
,,0.022640351714499973
,,0.1304813966900002
,,0.01565048793325006
,,0.06618719931525001
,,0.06793913956324957
,,0.08927503334099975
,,0.21623833440799903
,,0.009281623815250245
,,0.05987990277450062
,,0.03941281107124965
20220217_aa4_cell12-before_crop.mldatx_tracked - Copie.trxyt,44,0.3987127918622455
,,0.030860297467250056
,,0.100652086630246
,,0.08088376310599699
,,0.17479052344999668
,,0.2821792331812497
,,0.05610731549525053
20220217_aa4_cell12-before_crop.mldatx_tracked - Copie.trxyt,45,0.021183413845249924
20220217_aa4_cell12-before_crop.mldatx_tracked - Copie.trxyt,47,0.03870761522595975
,,0.04703954662899739
20220217_aa4_cell12-before_crop.mldatx_tracked - Copie.trxyt,48,1.3585715056152468
,,0.5377941651870033
,,0.3972620424475686
,,0.14047712706262602
20220217_aa4_cell12-before_crop.mldatx_tracked - Copie.trxyt,49,0.013956659322251302
20220217_aa4_cell12-before_crop.mldatx_tracked - Copie.trxyt,50,0.20764507598124962
,,0.20189297924524843
20220217_aa4_cell12-before_crop.mldatx_tracked - Copie.trxyt,51,0.23362660319530376
,,0.1772286255928242
,,0.025121348890250108
20220217_aa4_cell12-before_crop.mldatx_tracked - Copie.trxyt,52,0.048301186937089804
,,0.2325425100972477
,,0.01428277930530149
,,0.0548957633003596
,,0.14162588951144084
,,0.43495631777869537
,,0.05246464135789098
,,0.027419786350422384
,,0.24928775161256253
,,0.1891596329952495
,,0.07695571597600322
,,0.15958279135061032
,,0.1670677688397593
,,0.08282709478060289
,,0.09078267909960885
,,0.17797797182342287
,,0.12388568560400164
,,0.0029766016307602996
,,0.11232724181541871
,,0.1115610728314407
,,0.11424125668121017
,,0.06389533711590428
,,0.01835091907728978
,,0.0038522825344396664
,,0.018314389719609116
20220217_aa4_cell12-before_crop.mldatx_tracked - Copie.trxyt,54,0.0784762538102512
,,0.02494465396035986
20220217_aa4_cell12-before_crop.mldatx_tracked - Copie.trxyt,55,0.5932134829366426
20220217_aa4_cell12-before_crop.mldatx_tracked - Copie.trxyt,56,0.05342273463399637
20220217_aa4_cell12-before_crop.mldatx_tracked - Copie.trxyt,58,0.30024441225024673
,,0.1652914370739974
,,0.2854943409852542
20220217_aa4_cell12-before_crop.mldatx_tracked - Copie.trxyt,59,0.11898294512500075
,,0.012514371100999849
,,0.1395806608040011
,,0.006120692505249784
,,0.10768778122600219
20220217_aa4_cell12-before_crop.mldatx_tracked - Copie.trxyt,60,0.11089348585824986
,,0.22155475938500033
,,0.12214346470324998
,,0.07786279600849923
,,0.07770807589624926
,,0.11766766092850024
,,0.07957195658125026
,,0.2537913170042494
,,0.08007819049625002
,,0.5216492878580058
,,0.06442946744824977
,,0.027066403433000305
20220217_aa4_cell12-before_crop.mldatx_tracked - Copie.trxyt,61,4.72856461593125
,,0.07584451302724983
,,1.0913108305902472
20220217_aa4_cell12-before_crop.mldatx_tracked - Copie.trxyt,62,0.032409861354002846
20220217_aa4_cell12-before_crop.mldatx_tracked - Copie.trxyt,64,0.07931485776100002
,,0.026805030967249205
,,0.04389436111400046
,,0.003464744356250005
20220217_aa4_cell12-before_crop.mldatx_tracked - Copie.trxyt,65,0.014213103642022436
,,0.2810552110042022
,,3.5148542862685197
,,4.542091420368994
,,0.57036223063125
,,0.16072774320625358
,,0.9463944762000019
,,0.3231651951222499
,,0.025427484735250527
,,1.808277048910261
,,0.6753586681639919
,,0.45146978399725135
20220217_aa4_cell12-before_crop.mldatx_tracked - Copie.trxyt,66,0.016471872469000347
,,0.13155748915625085
,,0.06110333654525043
,,0.02237770210000074
,,0.042207061481001146
,,0.01411600995024957
,,0.03865914702399986
,,0.08466630737524856
,,0.07255414692899992
,,0.08794701152899945
,,0.036328678586000016
20220217_aa4_cell12-before_crop.mldatx_tracked - Copie.trxyt,67,0.0791153398662488
,,0.24364428702800087
,,0.35304787668050086
,,0.16471298439700105
20220217_aa4_cell12-before_crop.mldatx_tracked - Copie.trxyt,68,0.23798065693250056
,,0.07976984420500009
,,0.1628839558992506
20220217_aa4_cell12-before_crop.mldatx_tracked - Copie.trxyt,71,0.28527566422499867
,,0.011672889193249781
20220217_aa4_cell12-before_crop.mldatx_tracked - Copie.trxyt,72,0.015837160396249998
,,0.03504660110900013
,,0.09526286102625021
,,0.16238101272124913
,,0.23744909571399891
,,0.2969970079464997
,,0.20329927454525418
,,0.07098562911650007
,,0.12065859327424998
,,0.17037944329025048
,,0.615007016614251
,,0.42791413222599944
,,0.11924147045000101
,,0.5167679769325009
,,0.37604822715200026
20220217_aa4_cell12-before_crop.mldatx_tracked - Copie.trxyt,76,0.13926380426724969
20220217_aa4_cell12-before_crop.mldatx_tracked - Copie.trxyt,79,0.41627266963001236
20220217_aa4_cell12-before_crop.mldatx_tracked - Copie.trxyt,81,0.10786596517042173
20220217_aa4_cell12-before_crop.mldatx_tracked - Copie.trxyt,82,0.04885590502600053
,,0.017708770542499436
,,0.019508111052250445
,,0.21651249858249966
,,0.17211148969624954
,,0.022327654723999658
,,0.2631220825932492
,,0.4529761312464976
,,0.33512884292425055
,,0.19764976730224948
,,0.0035357543282500447
,,0.09920850478625019
,,0.005720940358249878
,,0.03498535350124986
,,0.10149928856225256
,,0.11609620564450074
,,0.016954776997250145
,,0.08563858041250029
,,0.13120595975249907
,,0.04354851247700029
,,0.04257499266499964
,,0.08629904358725025
,,0.17566323690500055
,,0.02217685905624983
,,0.03420431295125039
,,0.03833578767125053
,,0.048275531724250385
,,0.09164819805250043
,,0.017163421599999975
,,0.05316001771250001
20220217_aa4_cell12-before_crop.mldatx_tracked - Copie.trxyt,83,0.1345679524920103
,,0.14666019493860974
,,0.07048853378100267
20220217_aa4_cell12-before_crop.mldatx_tracked - Copie.trxyt,84,0.005226213755250025
20220217_aa4_cell12-before_crop.mldatx_tracked - Copie.trxyt,85,0.07293122350399912
20220217_aa4_cell12-before_crop.mldatx_tracked - Copie.trxyt,86,0.19586074928399821
,,0.002903154582249801
,,0.5366400009002495
,,0.5274070803602415
,,0.3206538594440032
20220217_aa4_cell12-before_crop.mldatx_tracked - Copie.trxyt,89,0.21304047890225392
,,1.7590107859562574
20220217_aa4_cell12-before_crop.mldatx_tracked - Copie.trxyt,91,0.012466927887250108
,,0.18875071790724854
,,0.07725925916725111
,,0.1547118612222462
,,0.18269093172099557
,,0.03555933254899829
,,0.07814717407224976
,,0.15999228602600055
,,0.030877221481249956
,,0.12192665206900004
,,0.21437901777025117
,,0.3319284314372489
20220217_aa4_cell12-before_crop.mldatx_tracked - Copie.trxyt,94,0.08349637077559907
,,0.30251274633556147
20220217_aa4_cell12-before_crop.mldatx_tracked - Copie.trxyt,99,0.000562107200000053
20220217_aa4_cell12-before_crop.mldatx_tracked - Copie.trxyt,100,0.37050444720901016
20220217_aa4_cell12-before_crop.mldatx_tracked - Copie.trxyt,101,0.31376101684099067
,,0.17127236708125526
,,0.019424031148999824
,,0.9744253818260249
20220217_aa4_cell12-before_crop.mldatx_tracked - Copie.trxyt,107,0.035071197450522264
,,0.013446567933221163
,,0.0016258959979599215
,,0.1120037748377575
,,0.12987821964930424
20220217_aa4_cell12-before_crop.mldatx_tracked - Copie.trxyt,108,0.04825523339100758
20220217_aa4_cell12-before_crop.mldatx_tracked - Copie.trxyt,113,0.33734273561399564
,,0.03506550527636214
20220217_aa4_cell12-before_crop.mldatx_tracked - Copie.trxyt,114,0.06028706059128839
,,0.11128102188401319
,,0.3668884125998148
,,0.0031528578822501746
,,0.04638249884940186
,,0.042866339608905346
,,0.12662283335923724
,,0.31079048222041045
,,0.09222465677562172
,,0.041344039300251254
,,0.04479168811300215
,,0.054285710545041325
,,0.22159371913905768
,,0.40854147102183697
,,0.286771205287596
,,0.004655585295010212
,,0.01517123224600217
,,0.4412502621505692
,,0.1218813707982129
,,0.07152075727306041
,,0.019620242026810727
,,0.014249890895759794
,,0.011812466460240468
,,0.04251192096228795
,,0.010971946727239933
,,0.0048374240019028415
,,0.027228233086503083
,,0.07031951121063967
,,0.04418616703056363
,,0.03278135122472111
,,0.017093468379822837
,,0.06183885013922202
,,0.0921355423392116
,,0.06252376406899733
,,0.2882835947302129
,,0.30775793925108136
,,0.1762440894900662
,,0.024609518933403365
,,0.053942483476563066
,,0.07223460662592009
,,0.16406551082656703
,,0.019988756473999787
,,0.004720562310690327
,,0.029373879430904172
,,0.006583074766322537
,,0.025377819949001068
,,0.15169303539256027
,,0.15641248024082705
,,0.15582320403660047
,,0.09115705188369197
,,0.06140701512000025
,,0.09919634571775988
,,0.0568086183181587
,,0.04387150502964076
,,0.014553464985249604
,,0.16211642707240495
,,0.022996485948239186
,,0.040696626128202865
,,0.06448892246099851
,,0.017249802543902362
,,0.022655961944809067
,,0.9908500379514604
,,0.6202795598444906
,,0.007447043005502703
,,0.5531351185907871
,,0.4270149598935089
,,0.1323365761512111
,,0.1940394495862254
,,0.09621898080104116
,,0.08967424161756017
,,0.05119106133829098
,,0.055169859867220776
,,0.005396294946640052
,,7.284406643996531e-05
,,0.3997267504041111
,,0.2756739093917167
,,0.18538275694900375
,,0.07277109849740072
,,0.21419717655640705
,,0.04888773385203833
,,0.0731160031502527
,,0.1537060722755989
20220217_aa4_cell12-before_crop.mldatx_tracked - Copie.trxyt,120,1.2426851513325918
20220217_aa4_cell12-before_crop.mldatx_tracked - Copie.trxyt,121,0.1130699774522446
,,0.18142056931025466
,,0.6116694233372313
20220217_aa4_cell12-before_crop.mldatx_tracked - Copie.trxyt,126,0.08788366451204423
,,0.10288637244306456
,,0.012783418471502914
,,0.07872036783529146
,,0.02103182363235892
20220217_aa4_cell12-before_crop.mldatx_tracked - Copie.trxyt,127,0.16649254864100727
20220217_aa4_cell12-before_crop.mldatx_tracked - Copie.trxyt,128,0.14680448788899658
20220217_aa4_cell12-before_crop.mldatx_tracked - Copie.trxyt,129,0.7647163266102258
,,0.08580857272024797
20220217_aa4_cell12-before_crop.mldatx_tracked - Copie.trxyt,130,2.133103607406537
,,1.2714623289699638
,,0.7285619321480191
,,0.7885249050439828
20220217_aa4_cell12-before_crop.mldatx_tracked - Copie.trxyt,131,0.03111262429095987
,,0.009920249054302803
,,0.05651849068506313
20220217_aa4_cell12-before_crop.mldatx_tracked - Copie.trxyt,133,0.4675591407572615
,,4.21906534205514
,,0.39052460713626197
20220217_aa4_cell12-before_crop.mldatx_tracked - Copie.trxyt,134,0.03013828293190189
,,0.019214447625001106
,,0.019476548035249265
20220217_aa4_cell12-before_crop.mldatx_tracked - Copie.trxyt,138,0.03509494026006315
,,0.0567476373838026
,,0.10176637342700444
,,0.05826620919236171
,,0.03658543359648873
,,0.0029751932593225444
,,0.034384077671623325
,,0.0024471372550400688
,,0.030814462212248216
,,0.004860978419410239
,,0.04030666194975845
,,0.03659089140624911
,,0.04666739299212474
,,0.006264104575040512
,,0.04472838620595937
,,0.04636026073930335
,,0.004896651799422489
,,0.04210126486360911
,,0.09374914670599786
,,0.13948641108761098
,,0.010333134789521015
,,0.016981499771822093
,,0.007637690490002096
,,0.12640427610156504
,,0.07019217251923722
,,0.019705603317010205
,,0.1284834827030588
,,0.050799918425000964
,,0.010442964317102585
,,0.011805670655999053
,,0.014912667679808287
,,0.021405569462562498
,,0.022315501687240526
,,0.05316542848709127
,,0.21839240810290791
,,0.24134154499820754
,,0.08236352846504216
,,0.036338134897921655
,,0.04593954900724849
,,0.005550075168999704
,,0.005110345868960098
,,0.0388076976933031
,,0.099657107114794
,,0.05492216623525099
,,0.006476645592609335
,,0.0129364873977027
,,0.002436798263502269
,,0.0223381235074088
,,0.029990143409000754
,,0.09607463392500899
,,0.03128686072170069
,,0.01542525780584032
,,0.013701426711423484
,,0.0799685017254236
,,0.051535807908010246
,,0.11157550659255572
,,0.05255794766525069
,,0.15939505433506546
,,0.08818448911684168
,,0.23633353314748673
,,0.03186887214855944
,,0.029299146065290417
20220217_aa4_cell12-before_crop.mldatx_tracked - Copie.trxyt,140,0.3238901640399925
20220217_aa4_cell12-before_crop.mldatx_tracked - Copie.trxyt,141,0.09637158543724715
20220217_aa4_cell12-before_crop.mldatx_tracked - Copie.trxyt,143,0.17011081816898999
20220217_aa4_cell12-before_crop.mldatx_tracked - Copie.trxyt,144,0.016182862302500302
20220217_aa4_cell12-before_crop.mldatx_tracked - Copie.trxyt,145,0.5126913157884658
,,0.3007581363225071
20220217_aa4_cell12-before_crop.mldatx_tracked - Copie.trxyt,146,2.2846457998022984
20220217_aa4_cell12-before_crop.mldatx_tracked - Copie.trxyt,147,0.44447882287401075
20220217_aa4_cell12-before_crop.mldatx_tracked - Copie.trxyt,149,0.09194254043600099
20220217_aa4_cell12-before_crop.mldatx_tracked - Copie.trxyt,153,0.48773755665046964
20220217_aa4_cell12-before_crop.mldatx_tracked - Copie.trxyt,160,0.4247042570852218
,,0.38632647650525964
20220217_aa4_cell12-before_crop.mldatx_tracked - Copie.trxyt,161,0.2620333911559782
,,0.4796941906640088
20220217_aa4_cell12-before_crop.mldatx_tracked - Copie.trxyt,163,0.015251427781249442
,,0.12024343225025323
,,0.15845666323400268
,,0.7679262533702651
20220217_aa4_cell12-before_crop.mldatx_tracked - Copie.trxyt,165,0.16812397540000282
20220217_aa4_cell12-before_crop.mldatx_tracked - Copie.trxyt,168,0.07904003045000135
,,0.0813989973672452
,,0.26628668462500527
,,0.0619118169702511
,,0.03021373468100078
,,0.0039826242002498555
,,0.05010580080400047
,,0.13240792014525532
,,0.072356989656253
,,0.3374105370972234
,,0.3797193852740068
,,0.09732869422225408
,,0.017381509834000223
,,5.818258899994904e-05
,,0.26104789880900203
,,0.02130800323599965
,,0.020042493725250497
,,0.030215347135249614
,,0.06008946405725137
,,0.31961207581225487
,,0.050345826831251037
,,0.0448643430752472
,,0.09804031380725252
,,0.10096182837725243
,,0.1525022122562499
,,0.1006793514252476
,,0.13270791874599622
20220217_aa4_cell12-before_crop.mldatx_tracked - Copie.trxyt,170,0.27567439443400865
,,0.339166334168972
,,0.07518351598400337
,,0.01465968172500065
,,0.03406702246600113
,,0.13105703758224244
,,0.12541886164900332
,,0.2779644734260079
,,0.5754671046562675
,,0.028541397340998805
,,0.3690858201490081
,,0.12832502932525447
,,0.13395986662900297
,,0.4075093331359721
,,0.2714878324210098
,,0.07375208188025305
,,0.009849361096000852
,,0.08709613702399663
,,0.02356227811600002
,,0.006759726075251168
,,0.1257043636652571
,,0.030914010040248813
,,0.2840360362959795
,,0.2437944148610094
,,0.010309589070250574
,,0.014995971487251897
,,0.011878873587249828
,,0.1437055453372543
,,0.5016028187812616
20220217_aa4_cell12-before_crop.mldatx_tracked - Copie.trxyt,175,0.3202533727022587
,,0.5235566966562619
,,0.18119643995025397
,,0.14019807364224257
,,0.04766824232899902
,,0.6333866093652607
,,0.25029329904025105
,,0.11408945102499307
,,0.25404126838100605
,,0.09740238362100208
,,0.09406061710899781
,,0.12229249486098794
20220217_aa4_cell12-before_crop.mldatx_tracked - Copie.trxyt,176,1.0169493011522808
,,1.1339328252250362
,,0.34585186584097793
,,0.040015263310249446
,,0.37066648448125866
,,0.27108969898100843
,,0.021571228332248615
,,0.059660459336000865
,,0.07090046879525153
20220217_aa4_cell12-before_crop.mldatx_tracked - Copie.trxyt,177,0.049300776556248815
,,0.0375239639902518
,,0.4104084622500164
20220217_aa4_cell12-before_crop.mldatx_tracked - Copie.trxyt,178,0.048998142481003364
20220217_aa4_cell12-before_crop.mldatx_tracked - Copie.trxyt,179,0.1494885646440029
,,0.15463442429725494
,,0.26467979962398264
,,0.09497029579600216
,,0.14407148441725198
,,0.09899544663124964
,,0.11467980130224789
,,0.18508744093024063
20220217_aa4_cell12-before_crop.mldatx_tracked - Copie.trxyt,180,0.16318013658125363
,,0.2173155431759817
20220217_aa4_cell12-before_crop.mldatx_tracked - Copie.trxyt,184,0.019273319642249865
,,0.15386666464999155
20220217_aa4_cell12-before_crop.mldatx_tracked - Copie.trxyt,185,0.04116125160899824
20220217_aa4_cell12-before_crop.mldatx_tracked - Copie.trxyt,187,0.06789245260225242
,,0.3905117611052576
,,0.14915209262599222
,,0.050046332164001915
,,0.20052783350900957
,,0.6411427076322657
,,0.32425958280397255
,,0.050523074816000366
,,0.13476000688525236
,,0.003705425236000054
,,0.14744859228100407
,,0.3129010863062283
,,0.06442347424400162
,,0.058821448925003066
,,0.19199202085625564
,,0.06481468093024562
,,0.03712362279399934
,,0.0032622632810001854
,,0.05055998003600034
,,0.04340749307224677
,,0.07814703610900033
,,0.009956614475250246
,,0.037119455176002576
,,0.025595548317248553
,,0.07475465734600102
20220217_aa4_cell12-before_crop.mldatx_tracked - Copie.trxyt,189,0.06781002487024547
20220217_aa4_cell12-before_crop.mldatx_tracked - Copie.trxyt,190,0.11430608921525363
,,0.1399892463222409
,,0.08700490915625082
,,0.160472111626004
,,0.8018803793090182
,,0.6820878714490192
20220217_aa4_cell12-before_crop.mldatx_tracked - Copie.trxyt,191,0.007560840724999913
,,0.0615179974562506
,,0.10668714730899115
,,0.21810997649025313
,,0.15044236816100173
,,0.08318234926025167
,,0.03352724248899861
,,0.043366733620252125
,,0.029465493061001508
,,0.08819847046900209
,,0.015954523489000314
,,0.7368002991610102
,,0.8567199831352659
,,0.012272012580250517
,,0.08572407203124115
,,0.032131114185250456
,,0.10264459630100214
,,0.00629050747724993
,,0.10129735181724236
,,0.4434702423522554
,,0.1447868100260036
,,0.40362927019400335
20220217_aa4_cell12-before_crop.mldatx_tracked - Copie.trxyt,193,0.380207983975259
,,0.6704842418658966
20220217_aa4_cell12-before_crop.mldatx_tracked - Copie.trxyt,194,1.3399582105040342
,,1.835191031565288
20220217_aa4_cell12-before_crop.mldatx_tracked - Copie.trxyt,195,0.15343079539400062
,,0.03483725022025062
,,0.06211016383024985
,,0.6597114967690129
,,0.18343350598900804
,,0.03052331533599764
,,0.16669128846100578
,,0.1044770389812516
,,0.10315279947025113
,,0.0690395461060012
,,0.06805434999025295
,,0.12585514252725183
,,0.11642573716225409
,,0.31921213801519727
,,0.017244726657249566
,,0.027283838340250124
,,0.05844355904525257
,,0.00709023690000011
,,0.026546815066000314
,,0.00808171372100031
,,0.0003069942500001328
,,0.19298516013125347
20220217_aa4_cell12-before_crop.mldatx_tracked - Copie.trxyt,199,0.15732321092900264
,,0.09396574728400406
,,0.07184147220100252
,,0.15279614812100387
,,0.275425548164008
,,0.1954423692500054
,,0.0924698572562351
,,0.09415920730525193
,,0.05008318976225113
,,0.05615133993725282
,,0.03319410006900065
,,0.033904923821000715
,,0.22340623749725527
,,0.18230254387400663
,,0.2843367161402063
,,0.17274516970625028
20220217_aa4_cell12-before_crop.mldatx_tracked - Copie.trxyt,200,0.1085503949822516
,,0.08702941064900128
,,0.03749741438600323
,,0.23849286774025974
,,0.1744626295760065
,,0.012787249147249533
,,0.05380750107399196
,,0.025348094115250686
,,0.0687972362802511
,,0.10436216490000177
,,0.275815487825007
,,0.166670262506255
,,0.016685756165250584
,,0.1854426806690059
,,0.16857738862897717
,,0.06580789517600183
,,0.05982261451400166
,,0.25226646384400575
,,0.05021190985225322
,,0.0171968658422511
,,0.04999520902100115
,,0.06609182522225196
,,0.028564910845251923
,,0.05537823788899089
,,0.03588327313525185
,,0.03406026726100139
,,0.2163377586602546
,,0.019559689005250624
,,0.01234846885225018
,,0.08268682012100094
20220217_aa4_cell12-before_crop.mldatx_tracked - Copie.trxyt,201,0.0582341277690018
,,0.1540458320672537
,,0.09717408967225401
,,0.4103818704302582
,,0.3482823893562551
,,0.012144063402248403
,,0.0032774991772497536
,,0.31670815022600485
,,0.18816282954725236
,,0.09735800902900092
,,0.07524762947599901
,,0.1835886580922552
,,0.20330051709025188
,,0.022788963155248188
,,0.239079656902257
,,0.15586678381600336
,,0.01997704433225069
,,0.13599504897025605
,,0.8716336112160195
,,0.5621907003602531
,,0.49475998109526037
,,0.12838534917523295
,,0.041754262000251396
20220217_aa4_cell12-before_crop.mldatx_tracked - Copie.trxyt,202,0.011883198147249351
,,0.010482500031248634
,,0.023373881081001517
,,0.047668916802250584
,,0.015344945167249845
,,0.004236382449999799
,,0.15232725871525352
,,0.01770132963724802
,,0.02800337498725154
,,0.012543340289000516
,,0.018598653415251264
,,0.045035626049002415
,,0.04202984416100175
,,0.04908982729025432
,,0.10039414038100476
,,0.04697107603599922
,,0.05396526210024233
,,0.06075471312499889
,,0.005483482514000948
,,0.2488338288160047
,,0.3426489301250062
,,0.48657791192226024
,,0.07925354824999999
,,0.2219296511440044
,,0.1353260884409788
,,0.054133837634001696
,,0.04809590932900099
,,0.0030266641939996237
,,0.22078053725000168
,,0.08271313924725157
20220217_aa4_cell12-before_crop.mldatx_tracked - Copie.trxyt,203,0.380857969850002
,,0.5235078861222506
,,0.1777281557690023
,,0.1578992816690011
,,0.276118474916004
,,0.05835482754724131
,,0.039920400706000086
,,0.05150837722400062
,,0.059927591866000676
,,0.5185816018172592
,,0.15867519203125444
,,0.24416279603525476
,,0.37353264102500666
,,0.3938035170721819
,,0.1187281720359997
,,0.16891717825000496
,,0.08252626170625181
,,0.46422981533126073
20220217_aa4_cell12-before_crop.mldatx_tracked - Copie.trxyt,204,0.010958939156248258
,,0.018664443829000475
,,0.06251398936225142
,,0.012122502031250378
,,0.009961999034500181
,,0.024144812624500474
,,0.047639978412501005
20220217_aa4_cell12-before_crop.mldatx_tracked - Copie.trxyt,206,0.505396862670173
,,0.0388875500500007
,,0.016921257762250282
,,0.00393806283400015
,,0.26107320430525494
,,0.13844793758900387
,,0.534614758441012
,,0.3357544338250084
,,0.20714687912500693
20220217_aa4_cell12-before_crop.mldatx_tracked - Copie.trxyt,207,0.2337244042640069
,,0.10269275134025531
20220217_aa4_cell12-before_crop.mldatx_tracked - Copie.trxyt,208,0.010302613551250155
,,0.02521225620625035
,,0.02218345602125046
,,0.027724490874000692
,,0.06686067168250164
,,0.12346142203125282
,,0.07633110927425191
,,0.0760173918249879
,,0.06790134863650105
,,0.01757167974850035
,,0.02915738382100066
,,0.007906785141250167
,,0.012706967414500416
,,0.003730296485000134
,,0.0016405141810000628
,,0.0017822568424996955
,,0.08801261901325208
,,0.02543619126925051
,,0.04491803412850098
,,0.029360538090251034
,,0.020759503158500437
,,0.020661468170500418
,,0.002299173891250054
,,0.0175834370112473
,,0.0002999197332500002
,,0.049895303825250946
,,0.09463947233425238
,,0.018119787780250706
,,0.002789194113000091
,,0.010464440631250209
,,0.011458316770000136
,,0.011660475642250418
,,0.04003261818249402
,,0.011404586313250406
,,0.027484617314250646
20220217_aa4_cell12-before_crop.mldatx_tracked - Copie.trxyt,209,0.8872641786402737
,,0.13919034452500226
,,1.186946959017274
,,1.0426388056572689
,,0.011557958265998322
,,0.0024633174602501653
,,0.000920417616
,,0.02029393360000127
,,0.04488750328400148
,,0.29332580000725555
,,0.3895345127440111
,,0.09220862539400568
,,0.005828027115248997
,,0.0025055063689996826
,,0.06066847093225194
20220217_aa4_cell12-before_crop.mldatx_tracked - Copie.trxyt,211,0.10007905814600171
,,0.025247519794000247
20220217_aa4_cell12-before_crop.mldatx_tracked - Copie.trxyt,212,0.16843661613125493
,,0.13899690812900545
,,0.06735946222400144
20220217_aa4_cell12-before_crop.mldatx_tracked - Copie.trxyt,213,0.09725324620225283
20220217_aa4_cell12-before_crop.mldatx_tracked - Copie.trxyt,214,0.43226165635625863
,,0.11682102089025023
20220217_aa4_cell12-before_crop.mldatx_tracked - Copie.trxyt,215,0.10516869704900031
20220217_aa4_cell12-before_crop.mldatx_tracked - Copie.trxyt,216,0.1711952984952213
,,0.05367314109600122
,,0.08419050780100142
,,0.12877623725525286
,,0.15318966640025156
,,0.09918508956100108
,,0.008602776560250274
,,0.08013343978125385
,,0.15021353867398082
,,0.1012314758062526
,,0.03599269566525234
,,0.07457981574600288
,,0.21904211371025492
,,0.06461256617225007
,,0.1369743503210023
,,0.10852536683525406
,,0.15509025610522545
,,0.0164323842702509
,,0.003454176352250084
20220217_aa4_cell12-before_crop.mldatx_tracked - Copie.trxyt,217,0.06066637468025212
20220217_aa4_cell12-before_crop.mldatx_tracked - Copie.trxyt,218,0.14722244583125732
,,0.6195170869610136
,,0.17183817293525344
,,0.3050231675290058
,,0.007503887056248982
,,0.04405441490000113
,,0.1045693230209983
,,0.02751851396224444
,,0.0825045123890021
,,0.1350553217540037
,,0.15700287162500104
,,0.17588175444225057
,,0.18105699406600187
,,0.08507339424024986
,,0.10793585802100286
,,0.01160220622900071
,,0.16046123824397474
,,0.06462558840625231
,,0.041624262100999565
,,0.10425802111400378
