filename,h2b_id,predicted_class_id,predicted_class_name,probability,maximum_radius,first_x_position,first_y_position
20220217_h2b halo_cell1_before_irradiation_crop.trxyt,44_cluster0,1,Hybrid,0.99999964,0.5483993044198086,1.3790332,9.5646048
20220217_h2b halo_cell1_before_irradiation_crop.trxyt,50_cluster1,0,Immobile,0.959868,0.31110444684761496,1.5716442,15.087481
20220217_h2b halo_cell1_before_irradiation_crop.trxyt,50_cluster0,0,Immobile,1.0,0.31110444684761496,1.5309643,15.076524
20220217_h2b halo_cell1_before_irradiation_crop.trxyt,84_cluster1,0,Immobile,0.9995359,0.30000026190502205,0.91829939,7.3859024
20220217_h2b halo_cell1_before_irradiation_crop.trxyt,24,0,Immobile,1.0,0.04535462009123216,1.5420547,4.7778432
20220217_h2b halo_cell1_before_irradiation_crop.trxyt,28,0,Immobile,1.0,0.09070348798166578,1.6615163,12.304886
20220217_h2b halo_cell1_before_irradiation_crop.trxyt,42,0,Immobile,0.9999999,0.07093964149726237,1.5320305,15.053498
20220217_h2b halo_cell1_before_irradiation_crop.trxyt,51,0,Immobile,0.9999995,0.09520914333995685,0.87655896,4.6863969
20220217_h2b halo_cell1_before_irradiation_crop.trxyt,79,0,Immobile,1.0,0.061907478375040494,0.93165548,10.374306
20220217_h2b halo_cell1_before_irradiation_crop.trxyt,81,0,Immobile,1.0,0.05044771799556477,1.227556,11.523901
20220217_h2b halo_cell1_before_irradiation_crop.trxyt,85,0,Immobile,0.9999999,0.06796866000415192,1.0690359,3.4012911
20220217_h2b halo_cell1_before_irradiation_crop.trxyt,86,0,Immobile,1.0,0.1785456453751087,1.0300873,7.4613078
20220217_h2b halo_cell1_before_irradiation_crop.trxyt,113,0,Immobile,1.0,0.025077849050506366,1.2711622,8.3220583
20220217_h2b halo_cell1_before_irradiation_crop.trxyt,123,0,Immobile,0.9999999,0.13687718256458967,1.3836981,4.5020158
20220217_h2b halo_cell1_before_irradiation_crop.trxyt,127,0,Immobile,1.0,0.03896100234020666,0.80120689,3.4931194
20220217_h2b halo_cell1_before_irradiation_crop.trxyt,128,0,Immobile,1.0,0.04395931880969607,0.82813934,3.466353
20220217_h2b halo_cell1_before_irradiation_crop.trxyt,151,0,Immobile,1.0,0.07433117908670633,1.4406664,1.3172288
20220217_h2b halo_cell1_before_irradiation_crop.trxyt,153,0,Immobile,0.9999999,0.05293470212677162,1.6267253,9.0916992
20220217_h2b halo_cell1_before_irradiation_crop.trxyt,154,0,Immobile,0.9999999,0.16249327079347037,1.6192727,9.1421588
20220217_h2b halo_cell1_before_irradiation_crop.trxyt,161,0,Immobile,0.99999976,0.07359402990603173,1.6657282,9.0444983
20220217_h2b halo_cell1_before_irradiation_crop.trxyt,163,0,Immobile,1.0,0.05342385122115369,1.6051316,9.0664848
20220217_h2b halo_cell1_before_irradiation_crop.trxyt,164,0,Immobile,1.0,0.1112773814458718,1.6691902,9.0421715
20220217_h2b halo_cell1_before_irradiation_crop.trxyt,178,0,Immobile,0.9999999,0.06146022448462085,1.5906609,1.3989449
20220217_h2b halo_cell1_before_irradiation_crop.trxyt,180,0,Immobile,1.0,0.07413094680529875,1.6391815,3.8344734
20220217_h2b halo_cell1_before_irradiation_crop.trxyt,183,0,Immobile,0.99999774,0.19462549464163229,1.6148813,3.8411872
20220217_h2b halo_cell1_before_irradiation_crop.trxyt,191,0,Immobile,1.0,0.09709582819615326,0.97067529,4.978041
20220217_h2b halo_cell1_before_irradiation_crop.trxyt,194,0,Immobile,0.9999999,0.10920881097480188,1.0898123,1.8720668
20220217_h2b halo_cell1_before_irradiation_crop.trxyt,206,0,Immobile,1.0,0.1413441968927269,1.0829317,13.31488
20220217_h2b halo_cell1_before_irradiation_crop.trxyt,228,0,Immobile,1.0,0.05938956812648113,1.2423402,14.809519
20220217_h2b halo_cell1_before_irradiation_crop.trxyt,232,0,Immobile,1.0,0.11011760060044928,1.4933059,5.3850537
20220217_h2b halo_cell1_before_irradiation_crop.trxyt,238,0,Immobile,1.0,0.03163744042048912,1.5388202,9.1918122
20220217_h2b halo_cell1_before_irradiation_crop.trxyt,256,0,Immobile,1.0,0.07463572688203746,1.1151329,8.1507557
20220217_h2b halo_cell1_before_irradiation_crop.trxyt,286,0,Immobile,1.0,0.08723336454757424,1.5959456,1.1953493
20220217_h2b halo_cell1_before_irradiation_crop.trxyt,303,0,Immobile,0.99999845,0.1654363675771204,0.87549461,3.1944181
20220217_h2b halo_cell1_before_irradiation_crop.trxyt,307,0,Immobile,1.0,0.1434509068968891,1.6695389,1.9053591
20220217_h2b halo_cell1_before_irradiation_crop.trxyt,310,0,Immobile,1.0,0.15690272237042255,1.6654293,8.4072364
20220217_h2b halo_cell1_before_irradiation_crop.trxyt,321,0,Immobile,1.0,0.03624922784060363,1.7202433,15.044698
20220217_h2b halo_cell1_before_irradiation_crop.trxyt,322,0,Immobile,1.0,0.09213332341210856,1.7355848,15.064771
20220217_h2b halo_cell1_before_irradiation_crop.trxyt,338,0,Immobile,1.0,0.06505479276340734,1.0124766,14.231509
20220217_h2b halo_cell1_before_irradiation_crop.trxyt,344,0,Immobile,0.9999999,0.05220014936497401,0.88443426,4.9697884
20220217_h2b halo_cell1_before_irradiation_crop.trxyt,436,0,Immobile,1.0,0.039306661274649386,1.4077453,7.9366166
