filename,h2b_id,diffusion_coef
Field10_30s_crop.mldatx_tracked - Copie.trxyt,2,0.1539007768427644
,,0.06017884474056104
,,0.22959750072181032
,,0.38195970592682277
Field10_30s_crop.mldatx_tracked - Copie.trxyt,3,0.1490190673692504
Field10_30s_crop.mldatx_tracked - Copie.trxyt,6,0.6011648861784971
Field10_30s_crop.mldatx_tracked - Copie.trxyt,7,0.18601254876825027
Field10_30s_crop.mldatx_tracked - Copie.trxyt,10,0.42661034175249823
,,1.3188141309782482
Field10_30s_crop.mldatx_tracked - Copie.trxyt,15,4.836935964456229
Field10_30s_crop.mldatx_tracked - Copie.trxyt,19,0.514576786822242
Field10_30s_crop.mldatx_tracked - Copie.trxyt,23,0.04753712163599902
Field10_30s_crop.mldatx_tracked - Copie.trxyt,27,0.16655054499224636
,,0.2308584539622554
Field10_30s_crop.mldatx_tracked - Copie.trxyt,28,0.049729990572251526
,,0.006066624656000033
Field10_30s_crop.mldatx_tracked - Copie.trxyt,29,0.2344606578822608
,,0.07807355031724868
Field10_30s_crop.mldatx_tracked - Copie.trxyt,46,0.16295507952650362
,,0.46942207121726093
Field10_30s_crop.mldatx_tracked - Copie.trxyt,48,0.18240885176125463
,,0.22185540300250517
,,0.1399093877380041
,,0.049679205464246846
Field10_30s_crop.mldatx_tracked - Copie.trxyt,51,0.21779387811325526
,,0.0565038861290015
,,0.08056638518125192
,,0.008870869333249183
,,0.001685288413250076
Field10_30s_crop.mldatx_tracked - Copie.trxyt,52,0.028922923381248612
Field10_30s_crop.mldatx_tracked - Copie.trxyt,55,0.04565762445625107
Field10_30s_crop.mldatx_tracked - Copie.trxyt,57,0.05061733074224637
,,0.31983274026500663
Field10_30s_crop.mldatx_tracked - Copie.trxyt,58,0.6945453963402558
,,0.08579177266848705
Field10_30s_crop.mldatx_tracked - Copie.trxyt,59,0.3316015938184089
,,1.215516955666275
Field10_30s_crop.mldatx_tracked - Copie.trxyt,61,1.3376922732732737
,,0.6320618908992667
Field10_30s_crop.mldatx_tracked - Copie.trxyt,63,0.47896905298802106
Field10_30s_crop.mldatx_tracked - Copie.trxyt,66,0.06865171310600048
,,0.22975902756025304
,,0.1416319250432519
,,0.07348736146899933
,,0.006740476885250397
,,0.2973446372705066
,,0.09155002987923413
,,0.18014041206225193
,,0.0630274927045007
,,0.19111210281250374
,,0.05967077348425044
,,0.054039888462501365
,,0.025689426956500727
,,0.015850892190250244
,,0.08729188680123641
Field10_30s_crop.mldatx_tracked - Copie.trxyt,67,0.14432496633125175
,,0.14647360854650418
,,0.06139514846125128
,,0.0697409978732502
,,0.08117906088925132
,,2.1298665844552938
,,0.20721096745846979
,,0.10848789382400295
,,0.5543867124112607
,,0.12670159367825254
,,0.6596101122162632
,,2.7274060833370544
,,0.0749836483105016
,,0.38015169797001186
,,0.010311504950498429
,,0.12471710631125321
,,4.855419303228608
,,3.6941064862063295
Field10_30s_crop.mldatx_tracked - Copie.trxyt,68,0.009464777494250105
,,0.025113010682499715
,,4.674134010180269
,,0.0023309359559998224
Field10_30s_crop.mldatx_tracked - Copie.trxyt,70,2.9052064993563116
,,0.5879953278242609
,,1.0633954771485237
,,2.592861957930555
,,3.247104901125315
Field10_30s_crop.mldatx_tracked - Copie.trxyt,71,0.15273693007625114
,,0.06393878021700207
Field10_30s_crop.mldatx_tracked - Copie.trxyt,73,0.18026786011250265
,,0.09719226003250168
,,1.6329994090569953
,,1.3385992783812783
,,1.1774672116082765
,,0.03780881693825035
Field10_30s_crop.mldatx_tracked - Copie.trxyt,75,0.1254355989185025
,,0.0026461461182502055
,,0.0050076513804991
,,0.009973009095250467
,,0.02862459384025004
,,0.13884583450000346
,,0.09405868209025288
,,0.2069134510325056
,,0.09352885449700227
,,0.015439131756250295
,,0.05283931600450128
,,0.05830494654724042
,,0.237068228280258
,,0.004925666200250092
Field10_30s_crop.mldatx_tracked - Copie.trxyt,78,0.242477812353256
Field10_30s_crop.mldatx_tracked - Copie.trxyt,96,1.2314429298614955
Field10_30s_crop.mldatx_tracked - Copie.trxyt,99,2.173024488625434
,,2.520027305886105
Field10_30s_crop.mldatx_tracked - Copie.trxyt,104,0.04290438148449343
,,0.34899271969724194
,,0.22173642883545497
,,0.48895842325889555
,,0.19420109005404806
,,0.8187218111466232
Field10_30s_crop.mldatx_tracked - Copie.trxyt,109,0.1138028668289833
