Immobile:0.8782098312545855, Hybrid:0.09537784299339692, Mobile:0.02641232575201761
20220301_H2B Halo_Field8_no_ir_crop	20    	0   	Immobile 	1.7621459	7.8378652
20220301_H2B Halo_Field8_no_ir_crop	48    	0   	Immobile 	1.7330947	7.3732082
20220301_H2B Halo_Field8_no_ir_crop	57    	0   	Immobile 	1.3503572	2.1955423
20220301_H2B Halo_Field8_no_ir_crop	58    	1   	Hybrid   	1.0307261	2.6111596
20220301_H2B Halo_Field8_no_ir_crop	67    	1   	Hybrid   	1.1985016	2.3502897
20220301_H2B Halo_Field8_no_ir_crop	70    	1   	Hybrid   	1.354184 	2.3368918
20220301_H2B Halo_Field8_no_ir_crop	74    	0   	Immobile 	1.2065398	1.1796063
20220301_H2B Halo_Field8_no_ir_crop	87    	0   	Immobile 	0.93808714	2.4253477
20220301_H2B Halo_Field8_no_ir_crop	91    	0   	Immobile 	1.0703882	1.0806424
20220301_H2B Halo_Field8_no_ir_crop	93    	0   	Immobile 	1.028368 	2.3746399
20220301_H2B Halo_Field8_no_ir_crop	111   	0   	Immobile 	1.481276 	1.6424935
20220301_H2B Halo_Field8_no_ir_crop	146   	0   	Immobile 	1.3597477	11.005171
20220301_H2B Halo_Field8_no_ir_crop	152   	0   	Immobile 	1.2673984	12.529285
20220301_H2B Halo_Field8_no_ir_crop	153   	0   	Immobile 	1.0753919	12.411353
20220301_H2B Halo_Field8_no_ir_crop	154   	0   	Immobile 	1.1197772	12.559406
20220301_H2B Halo_Field8_no_ir_crop	157   	0   	Immobile 	1.2262182	12.626735
20220301_H2B Halo_Field8_no_ir_crop	159   	0   	Immobile 	1.3132075	7.3106196
20220301_H2B Halo_Field8_no_ir_crop	160   	0   	Immobile 	1.0277093	2.9327662
20220301_H2B Halo_Field8_no_ir_crop	161   	0   	Immobile 	1.4094655	6.6695458
20220301_H2B Halo_Field8_no_ir_crop	162   	0   	Immobile 	1.4125157	15.409656
20220301_H2B Halo_Field8_no_ir_crop	171   	0   	Immobile 	1.7007347	7.0959286
20220301_H2B Halo_Field8_no_ir_crop	173   	0   	Immobile 	0.92715199	5.9746922
20220301_H2B Halo_Field8_no_ir_crop	176   	1   	Hybrid   	1.4686431	11.073747
20220301_H2B Halo_Field13_no_ir_crop	2     	0   	Immobile 	1.3223955	4.9426483
20220301_H2B Halo_Field13_no_ir_crop	16    	0   	Immobile 	1.3175896	5.0184151
20220301_H2B Halo_Field13_no_ir_crop	54    	0   	Immobile 	1.7026661	5.0639873
20220301_H2B Halo_Field13_no_ir_crop	74    	0   	Immobile 	1.1721278	7.8673297
20220301_H2B Halo_Field13_no_ir_crop	92    	0   	Immobile 	1.1504706	6.1967821
20220301_H2B Halo_Field13_no_ir_crop	104   	0   	Immobile 	1.711021 	7.4391871
20220301_H2B Halo_Field13_no_ir_crop	108   	0   	Immobile 	0.91995561	6.949815 
20220301_H2B Halo_Field13_no_ir_crop	128   	0   	Immobile 	1.0444233	14.319442
20220301_H2B Halo_Field13_no_ir_crop	131   	1   	Hybrid   	1.614518 	11.782604
20220301_H2B Halo_Field13_no_ir_crop	137   	1   	Hybrid   	1.5330215	11.858422
20220301_H2B Halo_Field13_no_ir_crop	138   	0   	Immobile 	1.3661027	15.331187
20220301_H2B Halo_Field13_no_ir_crop	141   	0   	Immobile 	1.5446542	11.824499
20220301_H2B Halo_Field13_no_ir_crop	147   	0   	Immobile 	0.92493586	4.8950002
20220301_H2B Halo_Field13_no_ir_crop	149   	0   	Immobile 	0.9069815	13.094931
20220301_H2B Halo_Field13_no_ir_crop	152   	0   	Immobile 	1.2750445	9.3347421
